tweet;TweetID;Label;Unnamed: 2;Unnamed: 3
having troule clearing 34 levelBIDU;103135458711699458;2a;;
RT TKutrada Crushed BIDU todaycheck the stream kids Nice one;103134481292075009;2b;;
Long BIDU puts;103135899017166848;0;;
BIDU under 14270 is a short scalp;103143517404135424;0;;
buh Bye Bidu;103142160064450560;2a;;
BIDU looks like a bottom  formed this morning;103137071975239680;0;;
What happened to BIDU;103143510961700865;2a;;
StkConfidential What is the rumor on BIDU;103144640328368130;2a;;
BIDU selling pressureintraday looks bearish breaks LOD could see plenty more downside;103152848937820160;0;;
BIDU leaking lower in this rallycontinue to watch;103149985599717376;0;;
GOOG MMI acquisition possible sale of Hulu secretive BIDU acquisition plans shaking things up a bit ;103143660895477761;2b;;
BIDU could be a juicy short trade under lod;103152837344759808;2b;;
TraderFlorida Any news youve seen on BIDU to cause the sudden downdraft;103157696051679232;2a;;
RT Guttrader AAPL looks same as BIDU Friday we may fall from here 3 and retest 50demaMaybe but BIDUs got bad news too;103157577969446913;0;;
LOD143 pivot low in BIDU;103154356441976832;0;;
The IPO Buzz Recipe for Recovery BIDU TUDO;103159352696909824;4;;
TraderFlorida you doing anything with BIDU down here;103158469112250369;2a;;
Long BIDU on bottoming penant  tight stops always;103155478862888960;0;;
BIDU bouncing off of 10 day;103159853710712832;4;;
BIDU down 45 on above avg volumeforming an outside day reversal  NOT GOOD;103175077520084992;0;;
Neteasecom Inc Second Quarter Earnings Sneak Peek SOHU SINA BIDU SNDA PWRD GAME  ;103176604942991360;2a;;
Other strongleader stocks that are in the RED to note CMG NFLX AMZN GOOG BIDU;103169356434903040;0;;
Why is BIDU down so much Cnbcfastmoney Petenajarian Jimcramer;103175344844058624;0;;
BIDU down along with GOOG Could it pair trade setups ;103168160856944640;0;;
NFLX OPEN LULU PCLN ARUN BIDU APKT  look great considering the melt downall held the 50 day and will be go to stocks on a bounce;47843595276922881;4;;
RT Johnsontrading Stocks holding up well watchlist LULU ARUN BIDU CMG WWWW OPEN OPNT JAZZ FTNT APKT UA HMSY;48003541041819648;4;;
BIDU just shy of yesterdays gap  moving higher;48014666546413568;2b;;
BIDU Holding up well;48015559585038337;4;;
SHORT AAPL  AMZN  BIDU;48014999473491968;2a;;
bidu super impressive here and recently;48019499580014592;4;;
Baidu mulls investment in Xunlei cooperation in a client product RD under way   BIDU  ;47873499011887104;4;;
Baidu accused by writers of copyright theft   BIDU  ;47889384292364288;0;;
KeeneOnMarket 1025am note out of Wedge Partners this morning crushed BIDU all day;103184104245313536;0;;
Top Buys of GLG Partners BIDU GTI NFLX NVDA SDRL TDC YNDX;103192043559452672;2a;;
OptionRadar KeeneOnMarket possibly frontrun BIDU was weak in the first hour straight off the gap up;103186916983320578;0;;
Why DANG should be ok longterm and reply to shortie Forbes post  Also mentioned RENN YOKU BIDU SINA SOHU NTES;103242549287858176;4;;
Rmbrenna Whats wrong with BIDU today in this bull market;103183685108510720;2b;;
SINA SOHU BIDU getting some welldeserved rest so far this morning ;53097771812651010;2a;;
BIDU Holding up well;53107263887511552;4;;
Own the leaders PCLN SINA BIDU AMZN ISRG OPEN etc;53110995635286016;4;;
Buyers stepping into BIDU now;53095105799790592;4;;
BIDU  Screw itGot out of my BIDU PUTS amp Bought BIDU 140 CALLS ;53120092036276224;4;;
SINA and BIDU back in the game and moving higher again today  ;53110999762477056;4;;
RT Tinyreal  Stock Market Trading Watch List for Tuesday August 16th 2011 AAPL GOOG GLD SINA GS ITW BIDU SLV ;103328961722974208;2a;;
Baidu Drops 6 As State Media Attacks Piper Defends  Tech Trader Daily  Barrons BIDU GOOG YHOO MSFT RENN LNKD ;103490079544184832;0;;
Chinese Internet Stocks Jump On Risk Appetite BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;103306286350872577;2b;;
MA scalped for 88 long  weareBIDU 138  near peel;103463070264856576;2b;;
watching URBN IDCC BIDU for opening drive plays;103457300026626048;4;;
Top stocks bear trade ideas VIT URBN MVV PRGO DKS IDCC GLL MEDH BIDU DANG more ;103474184134459392;2b;;
Distribution  BIDU CRM AMZN   CAT  IBM  Downside more likely than upside  DEFENSE;103519099321192449;2b;;
Chinese Internet Stocks Tumble BIDU And DANG Weigh SINA RENN YOKU SOHU SNDA CYOU QIHU PWRD ;103672891463315456;0;;
RT BloombergNow Chinese Video Site Tudou Selling IPO at Discount BIDU KUTV SINA TUDO YOKU;103527823913914368;2a;;
Momentum stocks I like Long AMZN BIDU above 133 GMCR Short LNKD SODA SOHU;103658320031780864;2b;;
Ladies and gentlemen watch the hedge fund babies AAPL BIDU CMG GMCR LULU NFLX PCLN;103514048016035841;2b;;
Commented on IPO Preview Is Tudou Another Youku SNDA SINA BIDU SOHU TCEHYPK NTES YOKU TUDO;103699521174896640;2a;;
10 Momentum Stock Plays With Explosive Profitability  SPY BIDU NFLX ISRG CBS EL ARMH AET VIA SBUX;103753030993854465;4;;
but the bank have big money RT BloombergNow Bad Debt at China Banks Growing Jain BIDU;103981825101283328;0;;
BIDU AMZN  never caught Air;103859001359474688;2b;;
AMZN and BIDU  were a tell;103873052080734208;2a;;
10 Momentum Stock Plays With Explosive Profitability  AET ARMH BIDU CBS EL ISRG NFLX SBUX SPY VIA;103753554870804480;4;;
The next bust RT BloombergNow Bad Debt at China Banks Growing Jain BIDU     ;103981027608887296;0;;
20102011 leaders unhealthy AAPL PCLN NFLX VMW BIDU CRM FOSL A few others hanging in there GMCR HANS CMG MA CROX Bearish lterm;103895182793113600;2b;;
Chinese Internet Stocks Fall TUDO debuts with Flop BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;103992720292450305;0;;
On Sabrient blog  Sector Detector Volatility moderates but indecision remains  AAPL MA BIDU SPY  ;103993765546569728;2b;;
RT Niubi think odds greater than 50 that government will use antimonopoly law and go after badi maybe bidu is a short but I am 2  ;104082663928893440;2a;;
RT Wolfgroupasia CCTV Continues Its Assault On Baidu bidu is first victim Who is next I am betting yoku;104103863786803200;0;;
here is the new version of the cctv site baidu specific bidu ;104116282760237056;2a;;
RT Niubi here is the new version of the cctv site baidu specific bidu   ;104118298588880896;2a;;
Commented on Cree Another Leading Stock in CREE AAPL PCLN GOOG GMCR NFLX CRM VMW AMZN BIDU;104133808659505152;2a;;
Neteasecom Inc Earnings Cheat Sheet Beats the Street on Profit Rise NTES SOHU BIDU SINA GA SNDA  ;104171015453679616;0;;
RT SeekingAlpha A DotCom Revolution Made in China BIDU DANG RENN SINA SOHU TUDO YOKU;104173544283443200;4;;
I have only been watching the seven hedge fund babies to gauge the risk appetite and it is been telling LULU BIDU CMG GMCR NFLX PCLN;104158808447787008;0;;
day 4 of CCTV attacks on Baidu bidu;104165521972400128;0;;
RT Niubi day 4 of CCTV attacks on Baidu bidu;104170226563813377;0;;
RT SeekingAlpha 7 Tech Stocks Predictive Analysts Expect to Outperform BIDU CEL CTXS FTR LSI NOK RVBD;104155054075944960;4;;
Neteasecom Inc Earnings Cheat Sheet Beats the Street on Profit Rise NTES SOHU BIDU SINA GA ;104173688433278976;4;;
BIDU headed for test of yesterdays LODdown 550 in pre;104177401659002882;0;;
My Gap Down Stay Down screen shows AAPL GOOG BIDU WLT NFLX WYNN PCLN;104188235105828865;2b;;
RT Hedgefundinvest RT Capcube MOMO stocks doing materially worse now than they did during last weeks crash CMG PCLN NFLX BID ;104257525972611072;0;;
RT ZorTrades while the indices have not broken below the 89 low some stocks have nflx goog bidu deck amzn;104252313249652736;0;;
Going home with core position hedged Ligthened up or closed positions in WYNN ULTA SHOO PCLN NFLX LULU IPGP CRR BIDU;104273998568898560;0;;
8 Potentially Overvalued Stocks to Sell  BIDU CMG DNKN LNKD P SINA SPG TST;104518131120226305;2b;;
Chinese Internet Stocks Plunge On RiskOff Trade BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;104366116347969537;0;;
MS dropping hard in premarketmy two top shorts this week are rocking BIDU;104542991540158464;0;;
nice volume behind moves so far in DECK PCLN BIDU CMG  not out of the woods yet though;104560709425311744;2b;;
BIDU 130 calls 4 shit almost 10 bagger and left so much on table ;104556697841958912;2a;;
shorts covering  GOOG BIDU;104565692929552385;2a;;
BIDU nice bounce of MA200;104556565503283200;4;;
BIDU bouncing off 200MA easy there ;104556027680260096;4;;
The beat down BIDU finally showing some strength Just in time for OpEx Those Aug 135 Calls go from 05 to 130;104561245302169600;4;;
I had a good day today with a December BIDU 125 call as I saw the buying interest increase in premarket Option spreads were ugly at open;104568607601721345;4;;
Not doing a lot todaya few small scalps in AAPL Sep 410c and BIDU Sep 160c for a few cents just enough to pay the bills;104583658911969280;2a;;
Bought calls in ibm aapl as stocks reached support  Sold bidu in runup 4 off 200 dma;104592390194593792;2b;;
Brettrjackson I have to look at the chart BIDU is a great bet for the long term though Very profitable and has total sinomarketshare;104575113915146241;4;;
Keep an eye on BIDU  weak in a strong tape;53154219720577024;4;;
RT Vcutrader If you bought bidu at the top in 07 youwouldstill be up 250 and you could have slept through 08 Good stocks are good stocks;53139647609569282;4;;
Wednesdays 52Week Highs and Lows  Highs PCLN BIDU MSTR Lows BIS SGOC HEAT;53120886575861760;2b;;
SINA BIDU NTES setting up for higher prices own them;53120674264391680;4;;
Jimcramer traders calling QIHU baby BIDU;53145947668099073;4;;
Mo Still Getting Booched RT StockTwits50 The selloff in momentum continued this week w 15 St50 stocks down gt 10 GMCR CROX BIDU;104612221069434880;2b;;
The selloff is momentum names continued with full force this week with 15 St50 stocks down more than 10 GMCR LULU CROX BIDU CMG;104610758012309505;0;;
Long straddle strategy on BIDU ;104622058423590912;2b;;
Long strangle BIDU Hope to capitalize on its volatility   ;104628619099381760;4;;
on my super50 watchlist only 4 triggered long alerts today AGQ BIDU CF GOOG and those worked well even if just for a while;104661352861282305;4;;
I got back in Baidu BIDU bought some December and January calls ;104895777175908352;4;;
Investors Shrug Off CCTV Attack On Baidu  Baidu BIDU shares dropped 1542 during this week of CCTV reporting on ;104755766371692544;0;;
Jimcramer Jim is aapl the exception Or bidu I am scaling in on more aapl shares with each 20 drop;104910919590617088;0;;
Traded BIDU on Friday  felt the strong effort to keep the stock above its 200day SMA and it held up better than either AAPL or AMZN;104970837265887232;4;;
Todays webinar we reviewed indu compq esu1  spx aati bidu slv cbs clsn hal aapl yoku renn sohu sina swks tsla  QA;104993937747492864;2a;;
stalking all my old winners UA CMG NFLX OPEN BIDU APKT;105286744261394432;4;;
bidu looks like a nice buy here 137 atleast  ;105106187623743488;4;;
IPSU Bonus Trade Next AAPL BIDU SINA BAC ;105596483260264448;2a;;
PristineTrading Longs and Shorts Long AAPL SGEN GDX BIDU CAT LVS MPEL RIMM TEVA Short GOOG  QCOM  ;105651899012882434;4;;
Baidu New Coverage 134 Trefis Price Estimate BIDU GOOG YHOO;105698917911502848;4;;
RT DanZanger Stocks can only go down 100  But new leaders will emerge that can move 100  600 or more Review your past leaders lik ;105754705241710592;2b;;
AEE Bonus Trade AAPL BIDU SINA GS next ;105909495129063425;4;;
A  of leaders lifting in this oversold market CMG AAPL PCLN GOOG NFLX BIDU WYNN SOHU etc;106001426748153856;4;;
RT CNBCtopStories Why Investors Should Shun Chinese Internet Firms  AAPL BIDU NWS PEP PG SINA TUDO YOKU Y ;105804305310822400;0;;
RT SeekingAlpha 10 Large Cap Stocks With Impressive Secular Growth And Profitability ALTR AMAT ASML BIDU CEO  ;105920312427806720;4;;
Long or Short BIDU EOG RENN AKS ;105847054647037952;2a;;
Jim Cramers 15 Favorite Stocks AA AAPL AMZN BIDU CAT CHK CMG CMI ED ETN KMB PPG SBUX VZ WFM;105725868726431744;4;;
CF continues higher  holding along with MA BIDU SINA AAPL GOOG nice bounce today;106078350321262592;4;;
AMZN up 1550 today  that is nuts  Same for PCLN CMG BIDU NFLX;106092342154510337;4;;
The 10 Most Actively Traded ADRs By Value AAUKFPK BASFYPK BAYZFPK BHP BIDU BP DTEGFPK ITUB;106048393448669185;4;;
RT Ivanhoff SWEB up 35 so far today led by gains in AMZN BIDU ARMH ;106039202239610880;4;;
new highs in AMZN AAPL BIDU PCLN   NFLX  working still  toward the bo high;106034210514534400;4;;
Is GS a short candidate from this levelNext Trade AAPL BIDU PCLN NFLX ;106066514725175296;2b;;
Will be taken another 13 off into strength on each GOOG BIDU MA AAPL  CF  SINA will continue to hold overnight the rest;106087182086832130;2b;;
12 Most Popular Technology Stocks Held By Hedge Funds AAPL BIDU CSCO EMC GOOG HPQ INTC MSFT ORCL QCOM S YHOO;106363771638906880;4;;
12 Most Popular Technology Stocks Held By Hedge Funds  AAPL BIDU CSCO EMC GOOG HPQ INTC MSFT ORCL;106363092929232896;4;;
DECK FDX AAPL AMZN working well  Only two showing in my portfolio down are China internets SINA BIDU 12 positions;106369403637075968;0;;
covered GLD short for beautiful profit covered partially ISRG long and  out of BIDU long all profitable Wait for bounce on GLD;106369731195437057;2b;;
Amazon VMWare And Baidu Have High PEs But Growth Potential To Match AMZN BIDU VMW;106136369268662272;2a;;
RT SeekingAlpha Ken Heebners Top Stock Picks AVB BBBY BHI BIDU BWA BXP C CBG CBS CMI EQR F FCX HLF  ;106368228330184704;4;;
Chinese Internet Stocks Surge During Relief Rally BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;106203871529009154;4;;
NFLX CF BIDU GMCR hammered pretty good today  be careful out there;106410202097651712;0;;
6 Takeover Targets With Low Stock Prices ADBE AMZN BIDU DANG HIG HPQ ORCL SYMC XRX;106383232093790208;4;;
RT SeekingAlpha  6 Takeover Targets With Low Stock Prices ADBE AMZN BIDU DANG HIG HPQ ORCL SYMC XRX;106384995735707649;0;;
5 Trades that may tripple your money AAPL FAZ BIDU GLD ;106404386175062016;4;;
Diegosapphire RSI BIDU 71 SINA 73 both look overbought AAPL RSI only at 52 Waiting for funds to buy;53166490786078720;0;;
BIDU needs to get back over the pivot point of 13650;53173999177445376;2b;;
Chinas Mobile OS Wars Insanity or Calculation BIDU CHL CHU;53162452203999232;2b;;
RT LaMonicaBuzz BullHorn Chinas Internet surge Special guest Ericjackson  I chat about BIDU SINA YOKU  ;53186647713525760;2a;;
BIDU holding up well ;53180332345786368;4;;
CRMVMW this baby is getting some much needed love BIDUPCLN you can enjoy march but come april you will be send to earth ;53168594623803392;2b;;
Analyst Actions on Chinese Stocks BIDU CEO CHA CHU CISG CTFO FSIN HNP    BIDU  ;53160997233491968;4;;
Dont like BIDU at this price what do you technical guys think;53162926495907840;0;;
ADRs or ETFs Assessing ChinaFocused Investments Options BIDU CHA FMCN GXC HNP JOBS NTES SSRX TSL;53185070013493249;2a;;
added BIDU puts too on break of 15min channel;106424198741757952;0;;
Commented on 4 Stocks to Buy In A Dip Before They Reach New Highs LULU GMCR NFLX BIDU;106469607153467393;4;;
Cash In Your Gold And Buy Into These 7 Strong Stocks AAPL BIDU CVX GLD OXY PCLN POT SCCO;106468836458496000;4;;
RT SeekingAlpha 4 Stocks to Buy In A Dip Before They Reach New Highs BIDU GMCR LULU NFLX;106457120152625152;4;;
Current holdings MA BIDU GOOG AAPL HLF V  CF;106453822578233344;4;;
RT SeekingAlpha Cash In Your Gold And Buy Into These 7 Strong Stocks AAPL BIDU CVX GLD OXY PCLN POT SCCO;106509602186739712;4;;
Jdells06 this market is pocket change for me all about riding strong trends to make the big kachingas nflx bidu pcln etc;106514522050793472;4;;
BIDU to shutdown Twitterlike service in late August  Reuters SINA Weibo next PRC communist CrackDown;106550206597840896;0;;
BIDU 200ma is going to hold ;106649531768258560;2b;;
Chinese Internet Stocks Failed To Extend Rally BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU PWRD ;106665181848936448;2b;;
RT SeekingAlpha Whether Its Time To Buy US And Chinese Momentum Stocks BIDU CIEN CMG CSCO DANG JDSU LNKD ;106703485105483776;2a;;
Note the stocks that are holding up well today Like V SPRD AXP PCLN BIDU;106734611517800448;4;;
Took a huge day position on BIDU to make up for my fatfingered trade on BAC this morning Lets see some session highs on closing;106761302868897792;2b;;
12 Nasdaq 100 stocks up on the day  MU NFLX GMCR FSLR DLTR RIMM XLNX FLEX BBBY PCLN GOOG BIDU;106754040741896192;4;;
China culture crackdown    MSN Philippines News whats next INTERNET SINA BIDU DANG RENN YOKU ;106740098174959616;0;;
GMCR AMZN BIDU JAZZ all still good looking chart patterns;106750804135911424;4;;
RT Themotleyfool The Chinese government is to put it mildly not happy with Baidu BIDU GlobalFools on the brewing brouhaha ;106798766467719168;0;;
bidu still workingit is a very small trade long callsversus 132and risking about 5 of the daily profits;106783182443126784;2b;;
Could Baidu Get Blown Up BIDU SINA ;106777630895906816;2a;;
Is ZION Short Candidate from this levels Next AAPL GOOG RENN BIDU BAC ;106990332536819712;0;;
BIDU looks expensive;106817409427582976;2a;;
AAPL GOOG PCLN BIDU AMZN leaders holding up very well considering Bens speech do not think we selloff here today;107094992832573440;4;;
Petenajarian  Cnbcfastmoney Optionmonster GuyAdami Buy CAT and BIDU for a trade to upside And sell inflatable boats to NYSE workers;107084012362792960;2b;;
Lightning Round  BIDU COP ENB EPD ETP GCCV1 KMP MU MWE NAT OKS SLRC SLV TRV WTR X YOKU ;106871027207913472;4;;
Some  this morning  CLD FSLR ARUN RUE NE BIDU WSO RIMM GEN VMW;107087152789209088;2a;;
Commented on 4 Stocks to Buy In A Dip Before They Reach New Highs LULU GMCR NFLX BIDU;106813483177357313;4;;
BIDU NFLX green here;107094498894544898;4;;
TY RT Divtastic RT Therealdjb RT AnniDayTrades watchlist AGQ FAZ AAPL GMCR CMG GOOG NFLX GS BIDU AMZN FSLR KBR unstoppable;107098129718968320;4;;
Lots of leaders relieved and moving higher this am AAPL PCLN CMG WYNN GOOG NFLX BIDU IDCC AMZN GMCR ISRG etc;107103392417067008;4;;
just keep playing the leaders you will not be disappointed AAPL AMZN PCLN CMG BIDU;107097296533069824;4;;
Lots of leaders relieved and moving higher this am AAPL PCLN CMG WYNN GOOG NFLX BIDU IDCC AM ;107105909418893313;4;;
XplosiveOptions Added AAPL BIDU  GMCR Oct calls today;107122341959573505;4;;
Petenajarian Cnbcfastmoney Optionmonster GuyAdami like I say this morning Buy CAT and BIDU sell GOLD;107101431118577664;4;;
RT AnniDayTrades Update of watchlist current running  positions  AAPL AMZN BIDU FSLR GMCR GOOG GS NFLX;107138296991322112;4;;
QQ Chinas Facebook  But Bigger  Seeking Alpha BIDU GOOG;107285777083404288;4;;
Baidu Credit Suisse Ups To Hold Survey Says Improving Outlook  Tech Trader Daily  BIDU GOOG YHOO MSFT YNDX  ;107183794968215552;4;;
YHOO UBS Cuts 2012 Estimates PT Mulls Yahoo Japan Options  Tech Trader Daily  YHOO MSFT GOOG BIDU YNDX ;107170175228461057;2a;;
RT Thong Why I am still skeptical that weareclear for takeoff IWM SPY QQQ BIDU GOOG AAPL;107191011805110273;2b;;
Top featured picks today LULU 62 GMCR 61 SINA 51 BIDU 5 PCLN 41 DLTR 4 and many others ;107176832209657856;4;;
Encouraging day but AMZN CMG ISRG BIDU LULU still below 50day lines  not out of the woods yet;107164871019331584;2b;;
RealElad RT SeekingAlpha 5 Momentum Stocks Worth Owning AMZN BIDU HMSY PRGO SXCI;107501752802226176;4;;
Watch list going forward BIDU MA CF MOS MON CVI MAKO;107503714289455108;4;;
Next week look for the  usual bounce stocks AAPL GOOG MA ISRG PCLN BIDU AMZN etc;107477501244227584;4;;
RT SeekingAlpha Jim Cramers Favorite 15 Stocks AAPL BIDU BMY CAT CHK CMG D ED EPD GLD KMB KMP PSEC  ;107942558776303617;4;;
How do we identify when an established trend is in the later stages CMG LULU AAPL BIDU ;107600891464519681;2b;;
5 Momentum Stocks Worth Owning AMZN BIDU HMSY PRGO SXCI;107500314227245056;4;;
Jim Cramers Favorite 15 Stocks ED AAPL VZ BIDU BMY CAT CHK CMG EPD GLD KMB KMP SBUX WFM WIN;107907334453469184;4;;
BAC renames company from Bank of America to Burritos And Crap  stock to quadruple by Monday    CMG NFLX OPEN LULU BIDU GMCR;53234061476507648;2a;;
Screening for Technology Stocks 30 Finds to Consider AAPL APKT BIDU CAVM CHKP CKSW CRUS CSCO CTSH;53225207883763712;4;;
CrappyStockTips Stevelee81 only few stocks are like that though CRM OPEN nearly all the rest have great earnings NFLX APKT BIDU etc;53357899283566593;2b;;
FNSRFFIVCIENJDSUare not sell at this levelbut take profit in CRMVMWRAXJNPRSTAY AWAY FROM NVDAPCLNBIDU;53521885249540097;2b;;
Currently Holding ACAS AME APKT BHI BIDU BWA CMG DECK FOSL HOC IRBT LULU PDP RAX  WNR   and 15  in cash;53194407863791616;4;;
this digesting the recent moves higher RT Viks Shake those weak hands and then move higher AAPL SPY BIDU CF;108192610727895040;2a;;
RT Insidermonkey DE Shaws Top Stock Picks AAPL AMZN BIDU C CAT COP CSCO F GOOG IBM JPM MYL NFLX PG ;108244410004815872;4;;
DE Shaws Top Stock Picks AAPL AMZN BIDU C CAT COP CSCO ENDP F GOOG IBM JPM MYL NFLX PG PM;108210278449168384;4;;
Potential FADE the GAPS  YOKU HAS GMCR BIDU    FILL the GAP  LFC;108170259806167040;2b;;
Commented on 4 Stocks to Buy In A Dip Before They Reach New Highs LULU GMCR NFLX BIDU;108200772054945792;2a;;
Looking to add on pullbacks in some of namesAAPL GOOG BIDU PCLN ISRG DE GLL;108199047491362817;4;;
RT Insidermonkey Jim Cramers Favorite 15 Stocks AAPL BIDU BMY CAT CHK CMG D ED EPD GLD KMB KMP PSEC  ;108026356696227841;4;;
Is PCLN a buy candidate here Next BIDU SINA BAC ;108407282248847360;4;;
Rein Accounting Fraud Push Chinese 2Buy Property SHI BIDU PTR TRETO SNOFF Mr Zhou billionaire John Paulson;108514444967018496;2a;;
Stock Market Trading Watch List for 83011 AAPL AMZN GOOG BIDU GS X GLD SLV SPY;108426723737092096;2a;;
Investing In Public Chinese Issuers A Look At The HShareBShare Markets  BIDU CEA CHL GM NKE SINA;108527333576683522;2a;;
Doji Setups  Very tight Narrow Range day in normally Wide Range Stocks BIDU COST EL EW MCP SCO TLT UCO;108278472530599937;2b;;
LULU AAPL BIDU SINA AMZN all working well  think I will call it a day and go home  Nite guys;108258938629267457;4;;
Highly Active Technology Stocks AAPL PANL CAJ RIMM BIDU  Highly Active Technology Stocks PANL ;108538254923542528;4;;
Chinese Internet Stocks Underperform In Hurricane Rally BIDU SINA RENN YOKU SOHU DANG SNDA CYOU QIHU ;108360483114975233;4;;
Lots of other leaders up nicely so far this am GMCR CMG FOSL BIDU etc  ;108538705068818432;4;;
Chinese internet BIDU SINA SOHU NTES the group is looking interesting again;108552112757153792;4;;
bidu stop 14513 failed its break so far;108554669965578240;0;;
bidu bought 14570 for a trade;108553896460435456;2b;;
several stocks acting well GMCR JVA AAPL SINA BIDU RGLD JCOM LNKD CF V  PII;108559775922524160;4;;
bidu flying;108560866387034112;4;;
"Hot Stocks Today why the move PANL PRMW GOOG AAPL FSLR CRM EBAY NFLX AMZN BIDU OVTI DNDN MOS POT MCP
";108555899785842688;4;;
bidu sold 12  120;108561224593182720;2b;;
BIDU low volume and wide bid and ask spread tell a story Shorting here;108555099948847104;4;;
BIDU setting up for a strong afternoon would like to see it make a run at 150 so mid august highs could be tested soon;108557453679009792;4;;
RT Niubi Sina Buys 905 Of Tudou Should Investors Cheer Updated  DigiCha sina tudo yoku bidu sohu;108558288584585216;0;;
BIDU acting very well niiiice;108561504105799680;4;;
started swingtrading the long side again yday currently holding PII BIDU JVA RGLD SINA GMCR NTES no big size yet scaling in ;108560577651159041;4;;
bidu sold balance 170 have to sell into that candle;108561580442132481;4;;
BIDU heading to 151 area;108571553964359680;4;;
Update On Hedging Widely Traded ADRs AMX TEVA UBS VALE BIDU PBR ITUB VOD VWO VEA SPY DIA;108572383840968704;2a;;
TraderArt BIDU looks breaking out and going eventually to a ;108563840643506177;4;;
Heres Why Chinese Internet  are Spiking Now SINA FXI BIDU GOOG SOHU SNDA YOKU NTES DANG RENN ;108571046151598082;2b;;
took more BIDU calls off152 in sight from 200 SMA now;108575811417817090;2b;;
RT SeekingAlpha Update On Hedging Widely Traded ADRs AMX BIDU DIA ITUB PBR SPY TEVA UBS VALE VEA VOD VWO;108573252208693248;2b;;
TraderFlorida cant believe how strong BIDU is today;108574704280944640;4;;
BIDU Will add when breaks this next resistance area 152s on heavy volume Acting well;108575603803963392;4;;
BIDU 150 is a tough nut to crack for it;108595819644588032;4;;
SINA added again on break 12 pos because I ran out of money Holding AAPL SINA BIDU LULU AMZN all working well;108603852013584384;4;;
bidu 3 more for a round trip on the day;108588433873698816;2a;;
scaling out of several swing stocks will take a few and small size only overnight   BIDU SINA JVA GMCR ect;108605489583099905;4;;
Top featureds at midday JVA  115 SINA  63 NFLX 39 PRGO 36 BIDU 22 PCLN 2 etc;108589267130908672;4;;
Dvaughn21 BIDU now at 173 LJ I saw this on  stream out 177 on SEPT 160call BIDU 14 in 45 minu still got itfolks watch herthx;108617024346931201;2a;;
Jim Cramers 11 Favorite Tech Stocks AAPL ALSK BIDU CRM FFIV ORCL SAP TZOO VOD VZ WIN;108620329622061056;4;;
New highs BIDU SINA  AAPL almost there LULU AMZN lookin g great;108623267308371968;4;;
Well BIDU calls down 300  the close holding overnight oh well still up a couple of  Gs for the day;108631058018344961;2a;;
just picked up small position BIDU calls Oct ITM 140 safety 1st  LOL;108625021102063617;4;;
RT Insidermonkey Jim Cramers 11 Favorite Tech Stocks AAPL ALSK BIDU CRM FFIV ORCL SAP TZOO VOD  ;108630300308930560;4;;
Update on Hedging widely traded ADRs AMX BIDU DIA ITUB PBR SPY TEVA UBS VALE VEA VOD VWO ;108625224978796544;4;;
Crappystocktips you are probably ahead of the ball game though with 50 I like setups on AAPL BIDU JAZZ LULU NFLX CMG clearing 50d;108652556904955904;2a;;
Are All Chinese Stocks Created Equal BIDU CCME HRBN JADE LLEN RINOPK SNOFFPK;108668121723834368;2b;;
Bulls Taking Control  Baidu BIDU ;108665915784171520;4;;
SINA is on fire but I am even heavier bear going into tmr shorting financials  put optionsshorts on tech long AAPL NFLX BIDU too;108644059991642112;2b;;
BIDU profit taking time via Forbes  was wondering the same thing after making 12 gains in 2 weeks  ;53610333549502464;4;;
Baidu ProfitTaking Time   BIDU  ;53595638226620416;4;;
RT Xloswebos BIDU all time closing high ;53577339262615553;4;;
BIDU now 12 above my buy point on 320 If you had purchased 50 shares at breakout buy point   600 profit stock kicks butt    ;53542152080330753;4;;
BIDU gap up tomorrow I am selling it;53625430745423872;2a;;
HedgefundPLAY STAY AWAY FROM NVDAPCLNBIDU gt  For technical or fundamental reasons;53522098953531392;0;;
YOKU is Chinas answer to Youtube in a country where less than 4 is spent on online video BIDUSOHU crazy valuation;53659662515568640;2b;;
BIDU Took a break from posting Funny when BIDU was 100 people felt it was over priced and crashing to 70 Now  140 going to 100 STUDY ;53673585428013056;0;;
AMZN BIDU GMCR PCLN LNKD   showing nice volume and price increase;108699357813026817;4;;
RT Tradewithpete Goldman Hedge Fund VIP worksheet MA AAPL BIDU LVS V AMZN EXPE MSFT MOS GOOG JNJ AMT W ;108702202037673984;4;;
RT Scalper68 The internet in China Bashing Baidu  The Economist via Theeconomist BIDU;108723140393316353;0;;
BIDU Breaking out yesterday and continued higher today on good volume  look for higher prices from here;108698173186387968;4;;
Chinese Internet Stocks Ended Sharply Higher BIDU SINA RENN YOKU SOHU DANG SNDA CTRP ;108725266825748480;4;;
Looking like we may have a decent day today FFIV SINA BIDU Keeping an eyeball on VIX buyer below 30 levels Lets get some;108867303784984576;4;;
Not much in play All I see is JOYG PVH and LGF Seeing some BIDUSINA movements but those r the crack china stocksnot my thing;108882052375511040;2b;;
Dumped BIDU calls at the open nice chaching;108895549859700736;4;;
